"Aasta","Maakond","Kultuur","Taimekaitsevahendid kokku Kogus","Taimekaitsevahendid kokku Kogus töödeldud hektari kohta","Putukatõrjevahendid Kogus","Putukatõrjevahendid Kogus töödeldud hektari kohta","Seenhaiguste tõrjevahendid Kogus","Seenhaiguste tõrjevahendid Kogus töödeldud hektari kohta","Umbrohutõrjevahendid Kogus","Umbrohutõrjevahendid Kogus töödeldud hektari kohta","Puhtimispreparaadid Kogus","Puhtimispreparaadid Kogus töödeldud hektari kohta","Kasvuregulaatorid Kogus","Kasvuregulaatorid Kogus töödeldud hektari kohta","Desikandid Kogus","Desikandid Kogus töödeldud hektari kohta","Molluskitsiidid Kogus","Molluskitsiidid Kogus töödeldud hektari kohta"
"2014","Järva maakond","Teravili",91142.30,..,3851.35,..,19963.90,..,62491.81,..,..,..,4835.24,..,..,..,0.00,..
"2014","Järva maakond","Kaunvili",2956.34,..,457.35,..,0.00,..,2498.99,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Kartul",388.26,..,2.00,..,283.23,..,103.03,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Söödakultuurid",5680.61,..,0.00,..,15.50,..,5665.11,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Tehnilised kultuurid",26137.33,..,4043.59,..,4690.20,..,17403.54,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Järva maakond","Muud kultuurid",86.65,..,0.00,..,0.00,..,86.65,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Kultuurid kokku",30917.03,..,4502.10,..,5283.96,..,20820.89,..,..,..,310.08,..,..,..,0.00,..
"2014","Lääne maakond","Teravili",18524.60,..,1588.44,..,3869.22,..,12756.85,..,..,..,310.08,..,..,..,0.00,..
"2014","Lääne maakond","Kaunvili",236.19,..,10.00,..,0.00,..,226.19,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Kartul",2.02,..,0.00,..,0.00,..,2.02,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Söödakultuurid",467.25,..,0.00,..,0.00,..,467.25,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Tehnilised kultuurid",11667.98,..,2884.67,..,1414.73,..,7368.58,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Viljapuud ja marjapõõsad",18.99,..,18.99,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Kultuurid kokku",117259.65,..,7812.98,..,22328.45,..,82024.52,..,..,..,5093.69,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Teravili",74449.78,..,2437.59,..,14784.22,..,52236.78,..,..,..,4991.19,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Kaunvili",2207.72,..,10.88,..,0.00,..,2196.84,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Kartul",707.40,..,39.55,..,526.99,..,140.86,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Söödakultuurid",5943.34,..,0.00,..,45.56,..,5897.78,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Tehnilised kultuurid",33485.60,..,5292.55,..,6871.51,..,21219.04,..,..,..,102.50,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Avamaaköögivili",160.67,..,7.07,..,0.00,..,153.60,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Viljapuud ja marjapõõsad",304.30,..,25.23,..,100.17,..,178.90,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Maasikad",0.83,..,0.11,..,0.00,..,0.72,..,..,..,0.00,..,..,..,0.00,..
"2014","Lääne-Viru maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Kultuurid kokku",48457.04,..,2404.00,..,8769.95,..,35279.85,..,..,..,2003.23,..,..,..,0.00,..
"2014","Põlva maakond","Teravili",37214.30,..,1243.94,..,7123.50,..,26843.64,..,..,..,2003.23,..,..,..,0.00,..
"2014","Põlva maakond","Kaunvili",120.45,..,1.74,..,3.21,..,115.50,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Kartul",24.11,..,5.39,..,18.72,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Söödakultuurid",808.24,..,0.00,..,0.00,..,808.24,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Tehnilised kultuurid",9988.65,..,1099.27,..,1473.79,..,7415.59,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Avamaaköögivili",31.89,..,4.40,..,0.00,..,27.49,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Viljapuud ja marjapõõsad",153.00,..,32.00,..,121.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Maasikad",116.39,..,17.27,..,29.73,..,69.39,..,..,..,0.00,..,..,..,0.00,..
"2014","Põlva maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Kultuurid kokku",49859.53,..,2600.58,..,7139.00,..,39817.67,..,..,..,302.27,..,..,..,0.00,..
"2014","Pärnu maakond","Teravili",32770.31,..,1166.35,..,6174.41,..,25127.28,..,..,..,302.27,..,..,..,0.00,..
"2014","Pärnu maakond","Kaunvili",3828.87,..,187.76,..,192.44,..,3448.67,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Kartul",102.86,..,5.63,..,97.01,..,0.22,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Söödakultuurid",6205.94,..,0.00,..,0.00,..,6205.94,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Tehnilised kultuurid",6919.11,..,1227.27,..,659.72,..,5032.11,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Avamaaköögivili",5.77,..,1.72,..,0.60,..,3.45,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Viljapuud ja marjapõõsad",26.69,..,11.86,..,14.83,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Pärnu maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Kultuurid kokku",58648.76,..,2536.24,..,12571.71,..,42087.26,..,..,..,1453.56,..,..,..,0.00,..
"2014","Rapla maakond","Teravili",35117.78,..,1648.87,..,9999.44,..,22149.21,..,..,..,1320.26,..,..,..,0.00,..
"2014","Rapla maakond","Kaunvili",1059.18,..,2.43,..,0.00,..,1056.75,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Kartul",411.63,..,7.11,..,322.01,..,82.50,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Söödakultuurid",5755.38,..,0.00,..,0.00,..,5755.38,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Tehnilised kultuurid",16285.64,..,877.83,..,2250.25,..,13024.26,..,..,..,133.30,..,..,..,0.00,..
"2014","Rapla maakond","Avamaaköögivili",0.72,..,0.00,..,0.00,..,0.72,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Rapla maakond","Muud kultuurid",18.44,..,0.00,..,0.00,..,18.44,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Kultuurid kokku",11727.36,..,914.04,..,1001.50,..,9331.30,..,..,..,480.52,..,..,..,0.00,..
"2014","Saare maakond","Teravili",7992.70,..,220.83,..,972.18,..,6319.17,..,..,..,480.52,..,..,..,0.00,..
"2014","Saare maakond","Kaunvili",175.70,..,0.00,..,0.00,..,175.70,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Kartul",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Söödakultuurid",755.32,..,0.00,..,0.00,..,755.32,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Tehnilised kultuurid",2395.16,..,676.61,..,28.67,..,1689.88,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Viljapuud ja marjapõõsad",0.88,..,0.22,..,0.66,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Maasikad",0.23,..,0.23,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Saare maakond","Muud kultuurid",407.38,..,16.15,..,0.00,..,391.23,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Kultuurid kokku",109141.30,..,6822.03,..,25829.02,..,68929.85,..,..,..,7560.40,..,..,..,0.00,..
"2014","Tartu maakond","Teravili",71306.74,..,4095.01,..,19571.27,..,40090.84,..,..,..,7549.62,..,..,..,0.00,..
"2014","Tartu maakond","Kaunvili",984.81,..,22.82,..,0.00,..,961.99,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Kartul",1667.49,..,70.83,..,1256.50,..,340.16,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Söödakultuurid",2192.41,..,0.00,..,0.00,..,2192.41,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Tehnilised kultuurid",31356.14,..,2503.29,..,4818.56,..,24023.50,..,..,..,10.78,..,..,..,0.00,..
"2014","Tartu maakond","Avamaaköögivili",780.91,..,42.86,..,22.50,..,715.55,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Viljapuud ja marjapõõsad",348.87,..,29.92,..,160.19,..,158.76,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Maasikad",76.68,..,7.79,..,0.00,..,68.89,..,..,..,0.00,..,..,..,0.00,..
"2014","Tartu maakond","Muud kultuurid",427.25,..,49.50,..,0.00,..,377.75,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Kultuurid kokku",31441.88,..,1803.30,..,4388.42,..,24638.13,..,..,..,612.03,..,..,..,0.00,..
"2014","Valga maakond","Teravili",19233.46,..,429.60,..,3119.81,..,15072.02,..,..,..,612.03,..,..,..,0.00,..
"2014","Valga maakond","Kaunvili",1609.04,..,82.94,..,0.00,..,1526.11,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Kartul",71.67,..,3.07,..,65.57,..,3.03,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Söödakultuurid",2558.15,..,0.00,..,0.00,..,2558.15,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Tehnilised kultuurid",7958.51,..,1287.64,..,1203.05,..,5467.83,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Avamaaköögivili",0.05,..,0.05,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Valga maakond","Muud kultuurid",11.00,..,0.00,..,0.00,..,11.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Kultuurid kokku",106221.96,..,7613.32,..,18625.17,..,76278.83,..,..,..,3704.64,..,..,..,0.00,..
"2014","Viljandi maakond","Teravili",64677.17,..,3620.51,..,11973.83,..,45464.66,..,..,..,3618.17,..,..,..,0.00,..
"2014","Viljandi maakond","Kaunvili",1980.58,..,35.97,..,0.00,..,1944.61,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Kartul",2331.06,..,29.48,..,1959.09,..,342.49,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Söödakultuurid",3637.69,..,64.33,..,0.00,..,3573.36,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Tehnilised kultuurid",33483.60,..,3859.54,..,4687.27,..,24850.32,..,..,..,86.47,..,..,..,0.00,..
"2014","Viljandi maakond","Avamaaköögivili",24.59,..,1.20,..,0.00,..,23.39,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Viljapuud ja marjapõõsad",7.27,..,2.29,..,4.98,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Viljandi maakond","Muud kultuurid",80.00,..,0.00,..,0.00,..,80.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Kultuurid kokku",25479.43,..,1288.80,..,4172.51,..,18675.26,..,..,..,1342.86,..,..,..,0.00,..
"2014","Võru maakond","Teravili",18509.14,..,678.30,..,1713.69,..,14782.34,..,..,..,1334.81,..,..,..,0.00,..
"2014","Võru maakond","Kaunvili",243.27,..,0.00,..,0.00,..,243.27,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Kartul",494.79,..,0.14,..,445.14,..,49.52,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Söödakultuurid",791.02,..,0.00,..,0.00,..,791.02,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Tehnilised kultuurid",5177.23,..,581.59,..,1937.12,..,2650.47,..,..,..,8.05,..,..,..,0.00,..
"2014","Võru maakond","Avamaaköögivili",131.73,..,14.86,..,0.00,..,116.88,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Viljapuud ja marjapõõsad",90.48,..,13.92,..,76.56,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Maasikad",41.76,..,0.00,..,0.00,..,41.76,..,..,..,0.00,..,..,..,0.00,..
"2014","Võru maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Kultuurid kokku",963928.12,..,49313.41,..,209380.08,..,640760.69,..,..,..,64473.93,..,..,..,0.00,..
"2015","Kogu Eesti","Teravili",670567.95,..,22139.08,..,160631.26,..,426158.57,..,..,..,61639.05,..,..,..,0.00,..
"2015","Kogu Eesti","Kaunvili",37017.92,..,1008.72,..,1322.99,..,34686.21,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Kartul",10070.57,..,492.69,..,6885.66,..,2692.22,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Söödakultuurid",43950.76,..,182.08,..,237.00,..,43433.08,..,..,..,98.61,..,..,..,0.00,..
"2015","Kogu Eesti","Tehnilised kultuurid",197649.63,..,25059.23,..,39457.69,..,130396.44,..,..,..,2736.28,..,..,..,0.00,..
"2015","Kogu Eesti","Avamaaköögivili",3147.73,..,248.99,..,303.92,..,2594.83,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Katmikkultuurid",95.62,..,15.86,..,5.48,..,74.29,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Viljapuud ja marjapõõsad",433.86,..,93.75,..,218.13,..,121.98,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Maasikad",618.48,..,63.98,..,231.07,..,323.44,..,..,..,0.00,..,..,..,0.00,..
"2015","Kogu Eesti","Muud kultuurid",375.58,..,9.04,..,86.90,..,279.64,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Kultuurid kokku",61911.19,..,3798.05,..,14456.01,..,39893.00,..,..,..,3764.14,..,..,..,0.00,..
"2015","Harju maakond","Teravili",41946.93,..,1561.62,..,9862.61,..,27040.28,..,..,..,3482.43,..,..,..,0.00,..
"2015","Harju maakond","Kaunvili",1482.34,..,111.38,..,61.95,..,1309.01,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Kartul",2581.10,..,126.12,..,1594.23,..,860.75,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Söödakultuurid",885.44,..,0.00,..,0.00,..,885.44,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Tehnilised kultuurid",12201.54,..,1739.31,..,2671.02,..,7509.50,..,..,..,281.71,..,..,..,0.00,..
"2015","Harju maakond","Avamaaköögivili",2400.59,..,223.08,..,176.32,..,2001.20,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Katmikkultuurid",95.47,..,15.81,..,5.37,..,74.29,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Maasikad",39.17,..,12.64,..,0.00,..,26.54,..,..,..,0.00,..,..,..,0.00,..
"2015","Harju maakond","Muud kultuurid",278.60,..,8.10,..,84.50,..,186.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Kultuurid kokku",4809.96,..,115.93,..,125.00,..,4569.03,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Teravili",4339.06,..,88.85,..,125.00,..,4125.21,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Kaunvili",49.94,..,0.00,..,0.00,..,49.94,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Kartul",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Söödakultuurid",30.74,..,0.00,..,0.00,..,30.74,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Tehnilised kultuurid",390.22,..,27.08,..,0.00,..,363.14,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Hiiu maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Kultuurid kokku",30048.83,..,1225.52,..,5804.86,..,22095.97,..,..,..,922.48,..,..,..,0.00,..
"2015","Ida-Viru maakond","Teravili",21154.50,..,527.39,..,4127.17,..,15597.45,..,..,..,902.48,..,..,..,0.00,..
"2015","Ida-Viru maakond","Kaunvili",1543.13,..,34.69,..,11.34,..,1497.10,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Kartul",62.05,..,2.92,..,59.13,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Söödakultuurid",114.15,..,0.00,..,0.00,..,114.15,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Tehnilised kultuurid",7175.01,..,660.52,..,1607.22,..,4887.27,..,..,..,20.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Ida-Viru maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Kultuurid kokku",113538.74,..,6293.64,..,25969.25,..,70534.46,..,..,..,10741.40,..,..,..,0.00,..
"2015","Jõgeva maakond","Teravili",71865.76,..,1245.63,..,19556.20,..,41284.94,..,..,..,9778.99,..,..,..,0.00,..
"2015","Jõgeva maakond","Kaunvili",3875.05,..,49.09,..,0.00,..,3825.96,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Kartul",471.01,..,110.34,..,160.41,..,200.26,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Söödakultuurid",3748.17,..,8.79,..,0.00,..,3739.38,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Tehnilised kultuurid",33529.54,..,4859.22,..,6249.56,..,21458.35,..,..,..,962.41,..,..,..,0.00,..
"2015","Jõgeva maakond","Avamaaköögivili",2.32,..,0.16,..,0.00,..,2.16,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Katmikkultuurid",0.05,..,0.05,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Maasikad",46.83,..,20.35,..,3.07,..,23.41,..,..,..,0.00,..,..,..,0.00,..
"2015","Jõgeva maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Kultuurid kokku",103861.13,..,5654.75,..,22077.81,..,69253.82,..,..,..,6874.76,..,..,..,0.00,..
"2015","Järva maakond","Teravili",68047.28,..,2503.43,..,16559.79,..,42216.69,..,..,..,6767.38,..,..,..,0.00,..
"2015","Järva maakond","Kaunvili",1682.51,..,170.28,..,79.23,..,1433.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Kartul",1026.22,..,37.53,..,715.12,..,273.58,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Söödakultuurid",5897.82,..,63.00,..,225.00,..,5557.32,..,..,..,52.50,..,..,..,0.00,..
"2015","Järva maakond","Tehnilised kultuurid",27207.30,..,2880.52,..,4498.67,..,19773.23,..,..,..,54.88,..,..,..,0.00,..
"2015","Järva maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Järva maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Kultuurid kokku",35995.52,..,1744.63,..,6533.22,..,26221.99,..,..,..,1495.68,..,..,..,0.00,..
"2015","Lääne maakond","Teravili",26944.40,..,493.59,..,5836.13,..,19186.77,..,..,..,1427.92,..,..,..,0.00,..
"2015","Lääne maakond","Kaunvili",1060.60,..,84.09,..,54.90,..,921.61,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Kartul",4.13,..,0.00,..,0.00,..,4.13,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Söödakultuurid",666.10,..,57.45,..,0.00,..,608.65,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Tehnilised kultuurid",7320.28,..,1109.50,..,642.19,..,5500.83,..,..,..,67.76,..,..,..,0.00,..
"2015","Lääne maakond","Avamaaköögivili",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Katmikkultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Viljapuud ja marjapõõsad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Maasikad",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne maakond","Muud kultuurid",0.00,..,0.00,..,0.00,..,0.00,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Kultuurid kokku",127942.59,..,6319.30,..,30213.00,..,82054.73,..,..,..,9355.56,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Teravili",84728.55,..,2679.06,..,21698.23,..,51103.71,..,..,..,9247.56,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Kaunvili",4441.23,..,141.38,..,40.59,..,4259.26,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Kartul",1355.22,..,62.90,..,1075.64,..,216.68,..,..,..,0.00,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Söödakultuurid",7531.39,..,0.00,..,0.00,..,7525.28,..,..,..,6.11,..,..,..,0.00,..
"2015","Lääne-Viru maakond","Tehnilised kultuurid",29885.54,..,3435.96,..,7398.55,..,18949.13,..,..,..,101.90,..,..,..,0.00,..
